site,lon,lat
bg2135,-165.193426804617,43.3999545313418
bg2136,76.8099133763462,44.3396639032289
bg2137,75.1750623900443,35.5279142316431
bg2138,142.378101032227,41.4859927911311
bg2139,-80.9415600635111,-84.8558532306925
bg2140,-131.470145713538,-40.2235519420356
bg2141,153.415931677446,-71.5924848848954
bg2142,51.5034218598157,18.8174268510193
bg2143,37.600009040907,-55.4016760876402
bg2144,-70.9550038911402,-58.6429450940341
bg2145,-102.556989239529,-38.8577739195898
bg2146,115.097852284089,-6.89106824342161
bg2147,23.9770886488259,81.147225103341
bg2148,145.629895152524,89.9468586919829
bg2149,36.5888415556401,-10.0854371068999
bg2150,-107.731828987598,68.8074847776443
bg2151,114.886118452996,-45.1180051267147
bg2152,56.2920358311385,36.6624256968498
bg2153,-22.4378218688071,-9.61929231416434
bg2154,-130.419128900394,75.1615777937695
bg2155,-172.437376817688,71.211185446009
bg2156,74.9848309904337,-67.5097826449201
bg2157,-145.131202926859,27.0888633700088
bg2158,-149.686863776296,-30.2856861613691
bg2159,-109.564855238423,-25.7182851154357
bg2160,174.720191415399,-72.6771971583366
bg2161,59.415381141007,-87.4963495368138
bg2162,175.757125206292,8.66638714447618
bg2163,-40.3614738956094,46.8520317971706
bg2164,113.015728192404,-46.4779669046402
bg2165,-82.985072331503,-24.8175738891587
bg2166,-8.10283499769867,59.1768641537055
bg2167,-108.32907688804,17.6811086665839
bg2168,88.6045541055501,-77.5730393081904
bg2169,21.986954184249,-9.69418168533593
bg2170,-102.300496632233,3.95791929680854
bg2171,-108.98472988978,-15.8572157565504
bg2172,-159.229802610353,-41.717175738886
bg2173,-55.676094442606,31.2421566573903
bg2174,43.9386533293873,79.6752336993814
bg2175,-117.498734369874,17.350621917285
bg2176,-177.87733733654,55.2586604934186
bg2177,-150.289236875251,1.12357903271914
bg2178,-111.597673958167,12.9615500941873
bg2179,118.892815019935,83.2862371718511
bg2180,-36.8825141061097,-89.7481739334762
bg2181,-146.218933816999,-60.4831579048187
bg2182,140.344864223152,82.1946216048673
bg2183,10.4790722765028,34.2728873435408
bg2184,117.316034529358,-39.748557494022
bg2185,-77.4164210166782,25.6898179510608
bg2186,100.14411918819,45.6269913353026
bg2187,-127.826993241906,-44.6198038710281
bg2188,-98.2523223850876,52.5024095596746
bg2189,36.8291992507875,-80.9775304561481
bg2190,141.230861395597,-32.8537010913715
bg2191,52.3712981957942,29.6981447981671
bg2192,-24.2461215890944,-4.98251094482839
bg2193,142.921654209495,44.3113730102778
bg2194,160.404465738684,77.5744982622564
bg2195,45.8980588149279,47.8040280332789
bg2196,-150.113510023803,38.9151144772768
bg2197,-19.8232036828995,16.9183765584603
bg2198,-49.8237136937678,89.548700270243
bg2199,178.334007142112,25.8970051445067
bg2200,-0.23438835516572,-39.1567476047203
bg2201,-87.2084689233452,-2.53413670230657
bg2202,80.7981359772384,-38.658496979624
bg2203,-123.160955887288,-20.9611919615418
bg2204,-66.4353081956506,-34.6271816315129
bg2205,-73.3372053969652,48.5814301064238
bg2206,64.6102294977754,2.25839564111084
bg2207,-15.8254911750555,29.83681906946
bg2208,-173.0207492318,-0.745810554362834
bg2209,81.3204738870263,86.1472231289372
bg2210,-62.2556148469448,-63.6100831255317
bg2211,58.0457917414606,-17.9799337824807
bg2212,-52.1775828581303,3.48551808390766
bg2213,-15.1595638878644,-71.0511473799124
bg2214,30.5946764722466,-69.9014376383275
bg2215,-109.496394116431,-32.9101414326578
bg2216,-86.7761981673539,57.9986031353474
bg2217,133.271261388436,20.514491298236
bg2218,-137.063393220305,7.53768555354327
bg2219,115.286541832611,49.0211616363376
bg2220,25.9862971398979,-64.1260090470314
bg2221,-95.6101098842919,7.49035621527582
bg2222,26.6473599057645,86.8834384996444
bg2223,91.400049906224,28.446333669126
bg2224,-142.963553918526,69.4564231205732
bg2225,62.5232555530965,21.3257411727682
bg2226,-139.252718165517,75.6396974762902
bg2227,126.734299175441,55.5131545197219
bg2228,-36.3774533942342,42.5839937757701
bg2229,21.4096859749407,84.8451846186072
bg2230,-5.22274919785559,50.5865909764543
bg2231,-134.308443535119,69.3236725497991
bg2232,121.881959522143,25.809098216705
bg2233,103.992454111576,34.3784081703052
bg2234,58.8677724637091,6.35530135128647
bg2235,-96.0884869750589,23.1367686996236
bg2236,163.351643979549,86.3299144199118
bg2237,72.3513138759881,-63.0182214779779
bg2238,30.6030302122235,-11.4555959310383
bg2239,163.038045382127,42.3037870880216
bg2240,148.265499444678,11.7561887484044
bg2241,-151.929148938507,-75.1648470712826
bg2242,-155.680352607742,-30.7621933333576
bg2243,158.704380160198,-34.2629889026284
bg2244,-119.777078814805,-21.7138596251607
bg2245,148.319244878367,86.4937291620299
bg2246,-119.405664950609,-2.95000541489571
bg2247,-72.5371522363275,-34.5325596677139
bg2248,-166.130073554814,58.2263784622774
bg2249,-35.711420411244,35.7821648474783
bg2250,40.6148988939822,39.6086921961978
bg2251,-91.2943503353745,37.2136591281742
bg2252,-171.709881350398,78.324547377415
bg2253,-77.6828962191939,-31.704417988658
bg2254,112.641366077587,-12.6113688061014
bg2255,78.8106186781079,-42.4981626262888
bg2256,10.6476277392358,-78.5691559128463
bg2257,-113.638592194766,56.3172449497506
bg2258,61.7839663289487,6.70314530376345
bg2259,-27.1708846930414,84.2760906089097
bg2260,22.1995532792062,-5.10596208740026
bg2261,-20.5961828771979,12.6995458407328
bg2262,155.904538007453,-20.7943133404478
bg2263,-13.8481603190303,-54.7802765714005
bg2264,46.4340516831726,67.2429111879319
bg2265,25.9169477876276,-0.177395227365196
bg2266,66.2739340122789,-57.3851409461349
bg2267,160.135084865615,-87.4101868830621
bg2268,-167.83590962179,25.1404079189524
bg2269,-62.6849163975567,-48.3474721619859
bg2270,109.680077405646,-51.0368332872167
bg2271,-103.197028934956,67.5934448093176
bg2272,-37.9465002380312,84.4967739237472
bg2273,102.924921428785,-76.9569952832535
bg2274,-172.10634637624,29.2524285055697
bg2275,53.3529259264469,5.67658558487892
bg2276,26.9948055502027,-25.1370364241302
bg2277,33.5525059327483,86.7524179536849
bg2278,33.4308214858174,-30.5336439795792
bg2279,80.1849068049341,-65.462607066147
bg2280,90.8049198612571,17.2906425688416
bg2281,-151.56530871056,-41.8952064821497
bg2282,82.4948516953737,48.1094885151833
bg2283,128.223389200866,-9.62776185013354
bg2284,76.4279051218182,37.699723681435
bg2285,63.0201691389084,66.603661570698
bg2286,171.532340403646,1.76654334180057
bg2287,118.539804881439,-34.007991082035
bg2288,161.021320838481,46.812608060427
bg2289,-81.0909836646169,-59.8684395197779
bg2290,26.6861589811742,61.3239279203117
bg2291,-168.212894434109,-19.1023901849985
bg2292,-20.2455207612365,83.8280058838427
bg2293,-66.9658415950835,-38.5854005394503
bg2294,-98.0671233963221,-78.6177994078025
bg2295,-114.392196452245,23.7433323729783
bg2296,119.84873469919,-2.22519513219595
bg2297,175.278274035081,-9.59716069512069
bg2298,-111.71054424718,52.9112861305475
bg2299,-57.7323362231255,-16.6745586460456
bg2300,-14.0567640122026,-75.6407652469352
bg2301,-30.736442618072,-68.8379306998104
bg2302,124.552963776514,-49.339489932172
bg2303,128.197494987398,82.4901519203559
bg2304,-17.4285886622965,16.4907225547358
bg2305,83.694658940658,-58.4066349361092
bg2306,63.3479399420321,23.5292242001742
bg2307,89.8371179960668,-83.8352815853432
bg2308,165.320578683168,-58.3744586119428
bg2309,178.479759721085,-37.2779932944104
bg2310,172.927419170737,5.92361938208342
bg2311,23.7479536514729,-62.6238287100568
bg2312,149.760199645534,-61.3802783656865
bg2313,169.783693347126,73.0920320469886
bg2314,166.833961727098,-82.7340539870784
bg2315,36.0516405198723,-7.75525830220431
bg2316,-109.419178264216,-28.8097090786323
bg2317,-153.97936899215,-52.1200703037903
bg2318,-33.2478838507086,-33.7125519197434
bg2319,-175.332478713244,20.2886386960745
bg2320,176.153378169984,-10.2216810034588
bg2321,87.1386009827256,26.4150549145415
bg2322,109.554017018527,-63.8150160480291
bg2323,-122.818739796057,62.2144384961575
bg2324,114.433350171894,-7.22684422507882
bg2325,6.02627137675881,-39.9419114878401
bg2326,142.216145982966,-55.2917484333739
bg2327,166.399009432644,-69.8181649390608
bg2328,95.55091034621,55.8172635035589
bg2329,48.878263682127,60.7041905354708
bg2330,163.231630884111,39.4628789741546
bg2331,-40.673212967813,3.78371623344719
bg2332,-90.3404695540667,42.117171054706
bg2333,-170.229179263115,-22.5925837364048
bg2334,-53.5145565122366,18.1859495630488
bg2335,-103.799732616171,22.5474991975352
bg2336,-66.9063563179225,-77.4759398214519
bg2337,-78.3227811008692,-3.33444295451045
bg2338,-74.1008287947625,-84.1893726959825
bg2339,91.1078523192555,-33.4948148857802
bg2340,-28.4797197114676,-28.3106022421271
bg2341,66.8212123587728,-35.5985906487331
bg2342,162.077003689483,35.6795208575204
bg2343,2.00534854084253,-14.4600734487176
bg2344,-111.759389284998,-4.47308359667659
bg2345,25.7469776272774,-24.8770281951875
bg2346,62.4216595944017,-71.7379987891763
bg2347,-40.8145693223923,9.63803366292268
bg2348,168.014769712463,-47.9473322164267
bg2349,4.34055020101368,62.243581241928
bg2350,-166.722111683339,57.5800722884014
bg2351,38.542930399999,-58.2882279390469
bg2352,113.977312110364,13.2026844564825
bg2353,62.4028724804521,65.2135789208114
bg2354,-123.652381589636,76.8901961669326
bg2355,167.831016853452,31.8267087824643
bg2356,152.640657350421,-0.724570099264383
bg2357,-132.096968069673,-55.4553959565237
bg2358,103.907024832442,19.2734678462148
bg2359,154.752421025187,-24.1960211098194
bg2360,52.2428028658032,70.3057915437967
bg2361,89.6590583771467,65.6336561450735
bg2362,-14.8790072556585,9.06574547756463
bg2363,-157.99197178334,74.9085695017129
bg2364,-167.972019575536,-8.508271551691
bg2365,-39.2861067317426,20.2576614031568
bg2366,-112.253043064848,-24.9744021054357
bg2367,-84.7575845103711,-13.3950886130333
bg2368,-107.77199733071,-2.96031637117267
bg2369,-116.852448480204,-84.2341378843412
bg2370,142.647946262732,36.0951886558905
bg2371,-157.666252115741,-83.9713657647371
bg2372,-31.9924480933696,-33.7704885564744
bg2373,-68.1778588425368,40.6957968743518
bg2374,-24.9441678263247,64.8073126841337
bg2375,-60.6057958770543,19.2267893627286
bg2376,-94.2361623141915,-76.495293234475
bg2377,-45.6690989155322,57.8459468437359
bg2378,-3.34899494424462,8.81874265149236
bg2379,-172.927401484922,78.9585476182401
bg2380,-169.375720554963,60.0099483830854
bg2381,61.4071402698755,66.9185051321983
bg2382,116.83744370006,-35.0226430920884
bg2383,98.0180518794805,-29.412741959095
bg2384,96.0357607807964,88.7838452355936
bg2385,102.647454449907,59.6185725554824
bg2386,150.403167642653,11.7744285240769
bg2387,100.645063463599,-35.8415943011642
bg2388,-28.5878605116159,60.3257355792448
bg2389,28.6047668103129,51.8979509593919
bg2390,107.171753235161,67.7844079490751
bg2391,154.438349939883,76.4925302239135
bg2392,-139.207202084363,-70.3035805234686
bg2393,-111.459157979116,3.98420611862093
bg2394,97.6199458446354,-77.6668304996565
bg2395,-140.405183667317,53.7635647505522
bg2396,45.564983189106,-87.4672269076109
bg2397,47.6126381289214,-58.7957206182182
bg2398,131.982700433582,-82.2227703407407
bg2399,61.3187347445637,0.718906740657985
bg2400,124.810659186915,-21.4337098924443
bg2401,-98.0360095202923,-55.1984831644222
bg2402,-132.039999626577,-68.8715961109847
bg2403,5.25616751052439,11.5895168669522
bg2404,65.775122595951,73.4082186408341
bg2405,45.6370613537729,-40.7623123470694
bg2406,169.952808637172,-36.4227018412203
bg2407,53.2465361058712,-24.6630316693336
bg2408,-74.6447224449366,68.3191715274006
bg2409,111.469036135823,-33.0905621498823
bg2410,99.1215592715889,-26.1490040039644
bg2411,116.888456800953,-22.0837534731254
bg2412,20.4995255358517,45.4526036605239
bg2413,-177.273256173357,-50.7274217857048
bg2414,-12.5517125800252,-16.1607095925137
bg2415,164.881926029921,-44.1400023596361
bg2416,95.3031110297889,65.7689522579312
bg2417,63.2901450432837,-18.283944320865
bg2418,121.078042890877,63.3371478226036
bg2419,-77.6820012833923,68.1247294368222
bg2420,-68.2084620092064,-25.0243569910526
bg2421,-132.29794758372,71.5173260355368
bg2422,34.5359702222049,59.0394061384723
bg2423,114.222356630489,-2.14984538499266
bg2424,98.4165666159242,1.03931999299675
bg2425,46.2889698240906,42.1950386837125
bg2426,-141.572534088045,6.40037922654301
bg2427,129.421148579568,67.251862809062
bg2428,153.938740482554,-7.39471610169858
bg2429,-8.65722144953907,-49.1825749212876
bg2430,-115.742288036272,-50.6374889519066
bg2431,-34.6313624829054,-18.9912707079202
bg2432,170.543070137501,-19.6164866304025
bg2433,175.500229597092,31.9714804273099
bg2434,12.4464794620872,81.3058605836704
bg2435,-172.48480791226,42.978959530592
bg2436,-78.5230961814523,51.342290583998
bg2437,54.7451147809625,-16.9877065904439
bg2438,154.045152682811,54.8259679181501
bg2439,53.932371083647,18.8750270800665
bg2440,15.2764408104122,-72.1460911072791
bg2441,61.0412168037146,5.87672950699925
bg2442,163.958946811035,-78.4974484378472
bg2443,76.1853285692632,-32.3994383588433
bg2444,-57.6464059576392,87.5993617856875
bg2445,-39.1975266952068,-87.5606715073809
bg2446,-71.6444019321352,-44.2532306397334
bg2447,136.170360445976,42.7679588645697
bg2448,-31.0473363753408,74.7741336654872
bg2449,-177.458972074091,45.8457383047789
bg2450,-150.631671482697,44.3607569625601
bg2451,-104.311263905838,54.0764569211751
bg2452,61.4174378570169,35.2078887680545
bg2453,-17.0710501167923,-15.736683527939
bg2454,-25.9227272775024,-1.16012211889029
bg2455,23.3373271487653,82.5073256436735
bg2456,-163.269322961569,4.51765357051045
bg2457,56.8097441643477,54.1798497503623
bg2458,73.3437015395612,-71.8789917882532
bg2459,85.931681022048,70.777070838958
bg2460,19.6659305971116,49.2475497582927
bg2461,-156.344021894038,4.00916080456227
bg2462,26.0807980690151,-78.0370949953795
bg2463,1.10163646750152,-89.7047422640026
bg2464,-16.2220816779882,29.705908074975
bg2465,71.9708966743201,61.5521249407902
bg2466,-33.0743424128741,60.8167707268149
bg2467,146.74887704663,-45.6315880129114
bg2468,-96.6498169954866,19.7332946956158
bg2469,-16.2755181547254,-61.0768721625209
bg2470,104.776432625949,-54.9968378758058
bg2471,160.238269530237,-29.3752375105396
bg2472,99.9671081453562,-47.9549677111208
bg2473,-39.9050339218229,83.5670774895698
bg2474,128.192466767505,77.8231387864798
bg2475,-7.16335910372436,-87.6502869604155
bg2476,-127.196541186422,65.0750246364623
bg2477,22.9117678664625,-41.5530125191435
bg2478,-122.446068814024,-26.203752332367
bg2479,-69.2280278261751,70.8828921150416
bg2480,104.418598785996,18.9248687680811
bg2481,94.6746716368943,-31.0999427502975
bg2482,122.67984000966,-72.7244916278869
bg2483,-147.893198020756,69.9005420319736
bg2484,-63.9424928091466,3.47290977369994
bg2485,-0.810518469661474,70.5163318337873
bg2486,-112.971331262961,-53.2557049021125
bg2487,-74.0118730813265,85.5158449150622
bg2488,43.9786048326641,86.6307379491627
bg2489,-74.8209455050528,55.3523154370487
bg2490,-140.755187971517,40.9438535152003
bg2491,135.081171607599,-82.0435030572116
bg2492,69.2549324780703,-58.3277713693678
bg2493,127.314219754189,-85.8833673968911
bg2494,163.411991251633,26.1254654824734
bg2495,160.193327944726,-87.7606829954311
bg2496,-172.801821213216,84.5014500198886
bg2497,-37.4514280725271,-69.0482287527993
bg2498,-84.7663376480341,3.1726150168106
bg2499,4.65256026014686,-87.207992747426
bg2500,94.1020647715777,77.824526829645
bg2501,-158.262847652659,-25.8136102790013
bg2502,155.881572598591,-52.5596965150908
bg2503,-54.3810152169317,-71.8882325431332
bg2504,-31.752758352086,-65.1396525884047
bg2505,166.012731939554,-85.7296143751591
bg2506,11.1862490046769,-19.9330817162991
bg2507,-58.1357004772872,-70.574426134117
bg2508,47.0717042125762,70.1807943172753
bg2509,-136.17404429242,-37.0276294089854
bg2510,143.088720291853,88.3779244590551
bg2511,6.01510399952531,-15.6195881729946
bg2512,111.407487066463,-15.1784509560093
bg2513,141.734723243862,-72.5481978664175
bg2514,-43.3530659135431,15.1483027590439
bg2515,-159.377003666013,76.7575334804133
bg2516,-55.5364374350756,15.9389951359481
bg2517,-36.0658340156078,-14.0381555585191
bg2518,38.3361190091819,-34.4257085910067
bg2519,64.8169596679509,56.4492364553735
bg2520,-105.501111354679,-3.64119496196508
bg2521,171.363284625113,45.9422337077558
bg2522,-170.077701844275,83.0513025680557
bg2523,-83.1321484129876,56.2592502683401
bg2524,-71.1467014532536,-62.0572726149112
bg2525,156.841845419258,-7.70131669007242
bg2526,38.2523001451045,-69.9219220876694
bg2527,-60.283636841923,0.751721262931824
bg2528,21.4782698918134,-1.20280402712524
bg2529,-125.544147212058,-69.1785927861929
bg2530,-15.3332013823092,-20.7264375686646
bg2531,-133.802232071757,48.2331900671125
bg2532,-157.827408369631,-13.2450284902006
bg2533,-31.4971158374101,-67.591464961879
bg2534,16.7885674908757,-78.1579103227705
bg2535,-3.21891266852617,36.7271896451712
bg2536,37.7821054682136,-54.2932135658339
bg2537,-45.5814740806818,-21.5266917692497
bg2538,172.372968178242,-11.5184420580044
bg2539,127.314510354772,-81.8078219192103
bg2540,-177.128819134086,-57.7455168915913
bg2541,27.0596366375685,-37.373557803221
bg2542,-124.645882286131,72.2714222688228
bg2543,-15.1705575082451,31.5649354923517
bg2544,46.7741435486823,3.57431672047824
bg2545,-81.5750783029944,-43.5606319271028
bg2546,-141.855546114966,-87.7993435179815
bg2547,-144.905403088778,49.038754706271
bg2548,167.392996363342,61.8368969578296
bg2549,-170.986583121121,-61.0100398119539
bg2550,142.794531080872,84.1103170998395
bg2551,30.4189505428076,-5.49863191321492
bg2552,58.5109473858029,6.70335459988564
bg2553,3.63832960836589,-81.3150456827134
bg2554,-91.0135652124882,3.49488758482039
bg2555,148.995762029663,-43.5802158247679
bg2556,26.0276714712381,-34.0790478279814
bg2557,41.2236773595214,-55.028075594455
bg2558,12.6248228084296,-49.5131182484329
bg2559,103.44156878069,-39.1213890491053
bg2560,95.264969849959,54.6761970128864
bg2561,5.8847847674042,-18.1504668295383
bg2562,-70.6629193760455,19.5893686171621
bg2563,-105.629007127136,21.5257908822969
bg2564,-20.7724549714476,32.5133001012728
bg2565,41.0235884226859,-41.621841606684
bg2566,54.6547858603299,-21.0423917323351
bg2567,47.8769653011113,46.1471969727427
bg2568,79.7082792688161,19.7331676259637
bg2569,-105.533273303881,-57.1173073723912
bg2570,-40.5732011049986,-33.4953593323007
bg2571,-4.1283848695457,31.7580232350156
bg2572,-68.4118119254708,-31.6650432022288
bg2573,171.825131261721,-35.745881809853
bg2574,116.03117200546,-61.2099171895534
bg2575,-133.418590687215,84.7757865674794
bg2576,-10.3350746165961,-33.0957104824483
bg2577,154.624923728406,-5.42753275483847
bg2578,-127.625339152291,37.1827200986445
bg2579,-32.3333718627691,47.3419472901151
bg2580,-150.43461847119,39.287746315822
bg2581,155.113618606702,53.9091741666198
bg2582,114.603736074641,-8.87842515483499
bg2583,-108.144233794883,-34.4481045752764
bg2584,45.5964138172567,73.9317961083725
bg2585,-9.49998359195888,39.0935071930289
bg2586,48.1346277706325,82.0538440626115
bg2587,43.9878378342837,-55.8325481973589
bg2588,140.020479876548,-42.9782794229686
bg2589,-16.1360238399357,66.9345051376149
bg2590,147.366730514914,-89.3647927232087
bg2591,88.1885713990778,55.217899507843
bg2592,92.9169329814613,2.64697522390634
bg2593,-23.853773670271,-3.46596402581781
bg2594,-167.392695872113,27.1212715376169
bg2595,139.191937716678,-22.5446769269183
bg2596,-57.6894379779697,-88.4106207126752
bg2597,24.3575494363904,-77.2369796410203
bg2598,-166.468881228939,24.5412639062852
bg2599,92.0387075934559,21.7513178475201
bg2600,134.716068478301,-14.4862553710118
bg2601,-137.555771274492,51.9639571895823
bg2602,-91.2367363180965,75.3197208372876
bg2603,-88.1481571309269,-63.4386814199388
bg2604,-177.036705287173,0.986348208971322
bg2605,130.33260804601,44.1795661998913
bg2606,-32.0126292854548,-54.1560192452744
bg2607,70.0375896692276,48.5759260039777
bg2608,-65.1362655870616,19.8426753049716
bg2609,-19.4588825013489,83.7789219198749
bg2610,110.721039287746,54.6067131310701
bg2611,-15.5925323534757,-53.2990681752563
bg2612,-57.9026942979544,35.876821721904
bg2613,98.9443991146982,27.0287922816351
bg2614,171.341852601618,56.8118297075853
bg2615,-31.8772576935589,-87.2137934016064
bg2616,63.8397631980479,-49.0861624991521
bg2617,10.7549330312759,8.57037688605487
bg2618,-133.720224285498,26.3707224838436
bg2619,-162.040846757591,46.3800316583365
bg2620,-166.607102500275,-27.3265722161159
bg2621,166.308910930529,71.8951208749786
bg2622,-55.0535244774073,16.6864829091355
bg2623,100.134829944,-66.4780995296314
bg2624,-100.196073157713,-21.6465266235173
bg2625,107.05563319847,37.1828477550298
bg2626,-53.29624758102,57.4278688710183
bg2627,-169.790288815275,-2.75350330397487
bg2628,51.906679160893,31.8960252357647
bg2629,-2.99233071506023,28.0057814670727
bg2630,-84.2168629076332,-10.5796080920845
bg2631,-57.1341294329613,65.0619162200019
bg2632,-155.205515697598,81.2035725312308
bg2633,-149.633628716692,4.12341528106481
bg2634,161.034224946052,0.817306889221072
bg2635,95.9467760659754,81.7351740365848
bg2636,165.21495689638,-83.5429649753496
bg2637,140.912247318774,-52.1969575854018
bg2638,177.052692007273,-28.5357881896198
bg2639,-75.5802435893565,73.6082713678479
bg2640,101.490753572434,22.4564750818536
bg2641,-32.630200535059,66.6809136746451
bg2642,-44.3547935318202,66.0913779214025
bg2643,164.340743925422,-80.6092552375048
bg2644,2.01686820946634,-27.6752028102055
bg2645,-162.183196283877,-23.5420207679272
bg2646,-132.281971424818,30.8256032271311
bg2647,97.7862755768001,-69.6871951036155
bg2648,114.758059903979,20.394877390936
bg2649,-44.3691281788051,62.3054743045941
bg2650,-164.404644453898,13.6551777273417
bg2651,-16.5242253150791,82.8790946491063
bg2652,-145.490515334532,-18.3809746149927
bg2653,-82.58102000691,-89.7852009069175
bg2654,156.285083200783,42.1770962979645
bg2655,130.900575276464,87.3998772259802
bg2656,179.688812457025,77.1038155909628
bg2657,-133.259108047932,10.1462271111086
bg2658,16.304458938539,-67.8944153571501
bg2659,119.566161883995,9.83243288006634
bg2660,168.62713563256,-24.2418151767924
bg2661,151.274452647194,-75.3365178359672
bg2662,-123.470446262509,30.3426680993289
bg2663,-161.880722986534,9.25950976554304
bg2664,119.65261425823,-40.6848255498335
bg2665,-133.239061301574,-40.7302283495665
bg2666,-41.9042335823178,64.3080193502829
bg2667,80.2521023433656,61.7054887069389
bg2668,-159.066319204867,15.3387023415416
bg2669,-118.995104162022,-74.3598467856646
bg2670,-42.4548130575568,41.9175782427192
bg2671,-91.9381302036345,-63.5222340747714
bg2672,-29.8995648231357,-57.1040970738977
bg2673,-61.9083277881146,34.3678838107735
bg2674,-133.909138720483,-18.7515322258696
bg2675,-48.5132110957056,-6.46582051645964
bg2676,34.6439891494811,-58.6947430344299
bg2677,93.3082653488964,-21.3205976597965
bg2678,14.0812493115664,-48.911467124708
bg2679,-81.6291278321296,-63.8586234860122
bg2680,156.956013897434,-56.0234087426215
bg2681,12.8153803478926,30.271689388901
bg2682,133.441466912627,-42.5853687012568
bg2683,97.0521118864417,-38.5131569579244
bg2684,71.7497958149761,86.2106689391658
bg2685,-157.775781881064,-16.4098627120256
bg2686,95.3457234520465,22.3180700372905
bg2687,-91.7234164383262,18.8770442688838
bg2688,-137.625770894811,-23.2216867664829
bg2689,109.817476412281,81.9612300675362
bg2690,173.833433082327,72.9334702016786
bg2691,-52.8245010785759,-0.62567931599915
bg2692,-148.865137696266,85.4417898785323
bg2693,-177.976429704577,-65.9459177870303
bg2694,-21.7221758980304,8.13322124071419
bg2695,-109.620393058285,-28.5160628054291
bg2696,-159.109533950686,-87.9400273086503
bg2697,105.392693448812,-62.210129359737
bg2698,-67.508250894025,-67.672484354116
bg2699,-59.4578224886209,36.2436947738752
bg2700,174.74998857826,53.7791895400733
bg2701,-56.5659954864532,-51.3066115882248
bg2702,69.9406570661813,57.9568049730733
bg2703,-20.8613567054272,-27.5844677863643
bg2704,-48.9965589903295,-46.827945811674
bg2705,95.0663485005498,1.97377764154226
bg2706,99.2536034155637,-80.5113448016346
bg2707,-67.7947916183621,-43.0159059120342
bg2708,-86.2465195544064,75.3201466379687
bg2709,65.861282357946,-8.71328716166318
bg2710,80.8759168535471,69.4394076894969
bg2711,78.0226824805141,-48.9364647679031
bg2712,-22.4931844230741,55.3566716378555
bg2713,-124.511464554816,15.4064731718972
bg2714,-141.218776535243,86.5256969863549
bg2715,-8.8803774677217,82.6416843244806
bg2716,154.954635947943,55.8492514444515
bg2717,-73.7340429984033,-23.9297487493604
bg2718,-16.7459450103343,-26.8180403904989
bg2719,58.1919271219522,39.3116300459951
bg2720,-30.3989550098777,-10.5721919517964
bg2721,-156.332926098257,-70.6824430916458
bg2722,-142.588112130761,-46.8930343911052
bg2723,157.722690487281,-12.0427620783448
bg2724,158.101997002959,48.1645571161062
bg2725,147.906597331166,-30.7030041050166
bg2726,-127.957981266081,50.8082078257576
bg2727,-108.124360051006,37.2067147213966
bg2728,58.2923849020153,17.1783758187667
bg2729,-89.471165696159,6.20256325230002
bg2730,121.060904916376,-45.1061736932024
bg2731,-114.548266734928,2.08829103503376
bg2732,161.258400455117,21.9340036483482
bg2733,-19.5490999426693,82.9588591028005
bg2734,130.582545418292,6.22108558192849
bg2735,-69.0580074582249,-17.9909610142931
bg2736,137.258879905567,16.1934255436063
bg2737,16.1429042089731,10.154019263573
bg2738,49.3992782570422,64.8902815813199
bg2739,-169.062695531175,4.07698892522603
bg2740,-32.6522633805871,43.8314643362537
bg2741,22.6753195747733,-23.6526692658663
bg2742,-129.56408618018,68.0621670372784
bg2743,2.23500715568662,56.578215546906
bg2744,23.435346884653,75.2675430290401
bg2745,-160.296341283247,51.1339485738426
bg2746,75.3078360948712,24.3763427948579
bg2747,39.1376291960478,85.5745623679832
bg2748,-125.505315363407,82.1341909747571
bg2749,7.88828400895,8.05323382839561
bg2750,105.592494131997,-7.97416004352272
bg2751,-32.8236715402454,21.1772386590019
bg2752,-66.2897027190775,-26.5824753418565
bg2753,-1.89805733039975,26.0499501088634
bg2754,53.6148014757782,-52.0426206383854
bg2755,53.9504886511713,84.1961028194055
bg2756,0.828930241987109,78.9296431699768
bg2757,48.816199041903,-34.4843488465995
bg2758,-49.3821349181235,-50.5264739552513
bg2759,-60.1158802583814,4.35397499240935
bg2760,-165.161530645564,-4.69536626245827
bg2761,134.987300327048,-4.45494193118066
bg2762,6.68340336531401,-66.2455310532823
bg2763,-5.24555635638535,-56.5794405620545
bg2764,-132.825302984566,47.7062002010644
bg2765,-19.4439121708274,9.16962206829339
bg2766,-101.794829322025,47.5579474261031
bg2767,117.926294328645,-68.0386898713186
bg2768,108.831901894882,19.8557973420247
bg2769,122.18807592988,-57.243099831976
bg2770,166.001905957237,-10.9415354439989
bg2771,-92.9683572147042,6.17526666261256
bg2772,108.404517704621,13.0360139161348
bg2773,-122.101750709116,77.2400234872475
bg2774,-74.5441164728254,78.6792626045644
bg2775,-93.5233744885772,43.8075706735253
bg2776,36.267148386687,2.20599696971476
bg2777,-136.856799926609,82.3749260231853
bg2778,42.3619561549276,-41.2135188281536
bg2779,-166.521549336612,-54.7779024811462
bg2780,45.2734752651304,-28.3904876047745
bg2781,43.9021794777364,70.8837116137147
bg2782,-5.64528646878898,-83.6167522100732
bg2783,-20.7677266560495,81.4206101791933
bg2784,-134.594382271171,55.4628753801808
bg2785,86.307066148147,-61.0912193823606
bg2786,76.4756944589317,-63.9817251870409
bg2787,-0.23831645026803,-85.6544978125021
bg2788,-80.4680490866303,74.8662509070709
