site,id,lon,lat,lat_cdeg,taxon.name,quality_grade,presence,CHELSA_bio7,CHELSA_npp_1981-2010_V.2.1,CHELSA_bio3,LAI,is_island,CHELSA_bio6,CHELSA_vpd_max_1981-2010_V.2.1,access_min,CHELSA_fgd_1981-2010_V.2.1,CHELSA_sfcWind_max_1981-2010_V.2.1,forest_age,CHELSA_bio15
284783689,284783689,11.252955,58.358834,9.2607268825,Geranium robertianum,needs_id,1,20.2,1235,0.18400000333786,0.577956736087799,0,-1.44999999999999,730.7,73,58,6.789,69.17578125,23
284777210,284777210,11.499821,58.268247,9.1701398825,Geranium robertianum,needs_id,1,22,1226.4,0.219000005722046,2.52315402030945,0,-2.24999999999994,750.9,58,73,6.409,,21
284776403,284776403,11.498883,58.268787,9.1706798825,Geranium robertianum,needs_id,1,22,1226.4,0.219000005722046,2.52315402030945,0,-2.24999999999994,750.9,58,73,6.409,,21
284775444,284775444,11.707383,57.9246,8.8264928825,Geranium robertianum,needs_id,1,19.6,1235,0.172000002861023,5.2958517074585,0,-1.34999999999997,725.2,24,60,6.58,69.1397323608399,22.6
282677497,282677497,13.3442138889,58.5802,9.4820928825,Geranium robertianum,needs_id,1,23.2,1039.4,0.171000003814697,1.13061547279358,0,-3.64999999999998,761,98,113,5.38,64.405029296875,24.3
282677492,282677492,13.3440472222,58.5800555556,9.4819484381,Geranium robertianum,needs_id,1,23.2,1039.4,0.171000003814697,1.13061547279358,0,-3.64999999999998,761,98,113,5.38,64.405029296875,24.3
282003253,282003253,3.5263027778,51.5742722222,2.4761651047,Geranium robertianum,needs_id,1,17.6,1247.3,0.235999989509583,,0,2.45000000000005,774.9,6,,6.042,48.4048194885254,18.8
266010142,266010142,-0.2461777778,51.3804583333,2.2823512158,Geranium robertianum,research,1,19.6,1054.6,0.349000000953674,3.79999995231628,0,1.75000000000006,801.7,0,,3.209,35.0057792663574,17.5
265606563,265606563,-0.2378766667,51.5405033333,2.4423962158,Geranium robertianum,research,1,19.4,1040.7,0.344000005722046,3.70000004768372,0,1.75000000000006,788.2,0,,3.416,34.6684112548828,15.4
263363257,263363257,-5.6144468486,43.5207251451,-5.5773819724,Geranium robertianum,needs_id,1,15.4,1537.7,0.379999995231628,1.60365390777588,0,6.35000000000002,772.3,0,,3.1,42.9798927307129,26.3
259193809,259193809,-0.2348583333,51.488825,2.3907178825,Geranium robertianum,research,1,19.4,1027.5,0.345000004768372,3.5,0,1.95000000000005,810.4,0,,3.326,35.9153785705566,16.4
253765805,253765805,10.59135,47.5702805556,-1.5278265619,Geranium robertianum,research,1,28.1,1017.9,0.335999989509583,,0,-9.14999999999998,673.8,28,131,3.693,77.4129409790039,29.7
252944250,252944250,10.075141,47.262486,-1.8356211175,Geranium robertianum,research,1,28.1,970.4,0.340000009536743,,0,-9.34999999999997,572.6,63,153,2.547,73.1654968261719,24.4
220432402,220432402,8.161001,53.151077,4.0529698825,Geranium robertianum,needs_id,1,22.1,1261.2,0.303999996185303,4.2000002861023,0,-0.349999999999966,798.3,0,,5.415,51.7350463867188,15.7
219313690,219313690,8.0798527997,53.2264456997,4.1283385822,Geranium robertianum,research,1,22,1294.1,0.307999992370605,5.59604501724243,0,-0.449999999999989,779.1,8,,4.313,69.4749298095703,16.3
216634879,216634879,8.544369,50.54007,1.4419628825,Geranium robertianum,research,1,24.2,1193,0.303999996185303,,0,-2.14999999999998,853.6,7,45,3.418,51.3349494934082,10.7
206588757,206588757,8.143282,53.157467,4.0593598825,Geranium robertianum,research,1,22.1,1263.3,0.303999996185303,,0,-0.349999999999966,799.4,2,,5.896,57.532844543457,15.8
204117569,204117569,10.3405916667,51.8091222222,2.7110151047,Geranium robertianum,research,1,23.4,1124.4,0.29300000667572,3.90000009536743,0,-4.04999999999995,650,41,124,4.054,56.7746238708496,13.5
204018960,204018960,10.4010805556,51.8867944444,2.7886873269,Geranium robertianum,research,1,23.7,1175,0.289000010490418,,0,-3.54999999999995,710.2,33,104,5.503,72.0731964111328,12.8
202985913,202985913,-0.2854259312,51.0559051098,1.9577979923,Geranium robertianum,research,1,19.2,1170.1,0.347000002861023,,0,1.75000000000006,752.5,7,,5.06,50.2935180664063,20.3
195570323,195570323,11.810459,47.109211,-1.9888961175,Geranium robertianum,research,1,28.6,1050.1,0.33199999332428,,0,-8.44999999999999,670,53,120,4.276,72.7973403930664,41.9
189251385,189251385,-0.2277055556,51.3909305556,2.2928234381,Geranium robertianum,research,1,19.6,1051.5,0.347000002861023,3.79999995231628,0,1.75000000000006,801.5,0,,3.808,32.7344932556152,17.5
186841276,186841276,8.1316147997,53.2215913,4.1234841825,Geranium robertianum,research,1,22,1294.3,0.305999994277954,5.73173761367798,0,-0.449999999999989,781.5,7,,5.115,70.1850280761719,16.2
183676795,183676795,-1.2548619722,45.8829909722,-3.2151161453,Geranium robertianum,research,1,18.4,1204.9,0.295000004768372,,1,4.95000000000005,959.6,35,,3.962,49.9018325805664,29.7
183676729,183676729,-1.2548619722,45.8829909722,-3.2151161453,Geranium robertianum,research,1,18.4,1204.9,0.295000004768372,,1,4.95000000000005,959.6,35,,3.962,49.9018325805664,29.7
177988931,177988931,11.1394193634,47.467338453,-1.6307686645,Geranium robertianum,research,1,29.4,1009.9,0.341000008583069,,0,-10.15,687.1,49,128,2.094,75.8574905395508,36.7
177987832,177987832,11.1394193634,47.467338453,-1.6307686645,Geranium robertianum,research,1,29.4,1009.9,0.341000008583069,,0,-10.15,687.1,49,128,2.094,75.8574905395508,36.7
177981497,177981497,11.148872,47.47675,-1.6213571175,Geranium robertianum,needs_id,1,29.5,1091.1,0.339000010490418,,0,-9.24999999999994,722.8,46,115,2.058,51.5810089111328,36.6
177965747,177965747,11.128206,47.46268,-1.6354271175,Geranium robertianum,research,1,29.5,1074.6,0.340000009536743,,0,-9.44999999999999,713.6,47,119,2.764,72.1759262084961,36.8
177965042,177965042,11.128206,47.46268,-1.6354271175,Geranium robertianum,research,1,29.5,1074.6,0.340000009536743,,0,-9.44999999999999,713.6,47,119,2.764,72.1759262084961,36.8
177963452,177963452,11.127133,47.461839,-1.6362681175,Geranium robertianum,research,1,29.5,1074.6,0.340000009536743,,0,-9.44999999999999,713.6,47,119,2.764,72.1759262084961,36.8
177869246,177869246,11.127005,47.4624889722,-1.6356181453,Geranium robertianum,research,1,29.5,1074.6,0.340000009536743,,0,-9.44999999999999,713.6,47,119,2.764,72.1759262084961,36.8
177868166,177868166,11.12386,47.4656489722,-1.6324581453,Geranium robertianum,research,1,29.6,1116,0.339000010490418,,0,-9.04999999999995,722.4,48,113,2.185,73.6000289916992,36.9
177711487,177711487,11.1243166453,47.4621559514,-1.6359511661,Geranium robertianum,research,1,29.6,1116,0.339000010490418,,0,-9.04999999999995,722.4,48,113,2.185,73.6000289916992,36.9
177706457,177706457,11.1194096133,47.4693152519,-1.6287918656,Geranium robertianum,research,1,29.5,1132.7,0.338000011444092,,0,-8.74999999999994,735.1,51,110,1.882,71.9128799438477,36.8
176265648,176265648,11.1311137676,47.6633759375,-1.43473118,Geranium robertianum,research,1,29.1,1235,0.323000001907349,,0,-7.34999999999997,784.4,46,97,1.822,58.683780670166,36.3
173194360,173194360,9.8631879722,53.2947059722,4.1965988547,Geranium robertianum,research,1,23.1,1259.1,0.289000010490418,,0,-1.14999999999998,808.3,18,,3.376,83.3339614868164,15.1
173193403,173193403,9.863269,53.2945009722,4.1963938547,Geranium robertianum,research,1,23.1,1259.1,0.289000010490418,,0,-1.14999999999998,808.3,18,,3.376,83.3339614868164,15.1
163518512,163518512,-0.2459083333,51.380425,2.2823178825,Geranium robertianum,research,1,19.6,1054.6,0.349000000953674,3.79999995231628,0,1.75000000000006,801.7,0,,3.209,35.0057792663574,17.5
160540663,160540663,10.40835,51.6289164,2.5308092825,Geranium robertianum,needs_id,1,24.4,1209.2,0.282999992370605,,0,-3.54999999999995,749.8,39,108,3.802,66.9084701538086,14.6
156049772,156049772,8.0237899722,53.141874,4.0437668825,Geranium robertianum,research,1,22,1268.8,0.304999995231628,,0,-0.349999999999966,794.3,21,,5.735,54.7873153686524,15.9
153950137,153950137,9.6427951287,51.7993186321,2.7012115146,Geranium robertianum,research,1,23.3,1261,0.296000003814697,,0,-2.24999999999994,779.1,46,50,2.802,68.6116485595703,12.2
146817104,146817104,10.7954609472,51.6038233856,2.5057162681,Geranium robertianum,research,1,24.4,1183.5,0.289000010490418,2.29970932006836,0,-3.84999999999997,728.2,68,103,4.149,75.7584915161133,13.5
146816965,146816965,10.4777853764,51.7104902238,2.6123831063,Geranium robertianum,research,1,23.9,1141.1,0.288000011444092,,0,-4.14999999999998,684.1,56,124,3.256,66.3593521118164,15.8
143571066,143571066,10.6109464903,45.7873390838,-3.3107680337,Geranium robertianum,research,1,26.2,1183.5,0.29300000667572,5.29889154434204,0,-6.34999999999997,718,43,100,2.476,79.460823059082,30.5
142552800,142552800,6.9956323104,58.1055806612,9.0074735437,Geranium robertianum,research,1,17.4,1175,0.210999989509583,4.46665287017822,0,-0.849999999999966,623,44,,4.835,198.754196166992,33
141919535,141919535,13.3578462,47.7722129,-1.3258942175,Geranium robertianum,research,1,29,1209.2,0.320000004768372,2.77064800262451,0,-7.04999999999996,727.1,26,110,2.38,71.5024032592774,29.4
141911087,141911087,10.9593233568,53.5810514692,4.4829443517,Geranium robertianum,research,1,23.4,1099.9,0.282999992370605,,0,-1.44999999999999,824.4,44,40,5.658,59.0294647216797,14.7
76598549,76598549,11.847310178,48.4131912603,-0.684915857199997,Geranium robertianum,research,1,26.5,1277.6,0.302999997138977,,0,-3.14999999999998,934.2,21,45,3.028,57.2301216125488,29.3
242231278,242231278,8.2304298589,53.157799017,4.0596918995,Galeopsis bifida,needs_id,1,22.1,1263.5,0.303999996185303,4.09999990463257,0,-0.349999999999966,799,0,,3.793,51.3994789123535,15.6
218890692,218890692,8.1603975997,53.1509793997,4.0528722822,Galeopsis,needs_id,1,22.1,1261.2,0.303999996185303,4.2000002861023,0,-0.349999999999966,798.3,0,,5.415,51.7350463867188,15.7
185121191,185121191,8.1789514,53.1682526,4.0701454825,Galeopsis,needs_id,1,22.1,1269.2,0.304999995231628,,0,-0.349999999999966,794.7,0,,4.913,59.2245407104492,15.8
177962818,177962818,11.127005,47.4624889722,-1.6356181453,Galeopsis,needs_id,1,29.5,1074.6,0.340000009536743,,0,-9.44999999999999,713.6,47,119,2.764,72.1759262084961,36.8
172753647,172753647,10.6221833,51.7,2.6018928825,Galeopsis,needs_id,1,23.8,1107.7,0.292000007629395,,0,-4.44999999999999,666.8,49,128,3.295,69.5939788818359,16.1
172753635,172753635,10.6221833,51.7,2.6018928825,Galeopsis,needs_id,1,23.8,1107.7,0.292000007629395,,0,-4.44999999999999,666.8,49,128,3.295,69.5939788818359,16.1
172753597,172753597,10.3726167,51.7515667,2.6534595825,Galeopsis,needs_id,1,24,1175,0.286999988555908,,0,-3.74999999999994,701.8,50,117,2.898,69.5231628417969,14.3
162687389,162687389,11.1903059722,49.2298589722,0.131751854699999,Galeopsis,needs_id,1,26.3,1192,0.291000008583069,,0,-3.04999999999995,921.7,15,73,4.35,45.7629089355469,18.7
162601612,162601612,11.441938,49.751522,0.653414882500002,Galeopsis,needs_id,1,25.4,1252.4,0.296000003814697,,0,-3.44999999999999,843,24,87,4.854,69.6476745605469,12.5
146273925,146273925,10.3862478292,51.8919596651,2.7938525476,Galeopsis,needs_id,1,23.8,1192,0.286999988555908,,0,-3.34999999999997,729.5,35,98,4.796,60.016658782959,12.6
305743583,305743583,-0.0301083333,42.5811444444,-6.5169626731,Galeopsis tetrahit,research,1,26.4,1243.7,0.358999991416931,,0,-4.04999999999995,902.2,103,46,2.463,93.7961349487305,25
253764535,253764535,10.5928138889,47.6125944444,-1.4855126731,Galeopsis tetrahit,needs_id,1,28,1099.4,0.33199999332428,,0,-8.04999999999996,717.3,19,122,3.97,53.3352737426758,29.7
224358324,224358324,8.1599433348,53.142714805,4.0446076875,Galeopsis tetrahit,needs_id,1,22.1,1257.4,0.303999996185303,1.90950238704681,0,-0.349999999999966,801.2,0,,4.512,54.692512512207,15.7
181630523,181630523,8.5331779114,51.2534057668,2.1552986493,Galeopsis tetrahit,needs_id,1,22.6,1149.6,0.286999988555908,,0,-3.44999999999999,652.7,64,112,3.361,56.4166145324707,13.2
178177003,178177003,8.6208179997,52.0499075,2.9518003825,Galeopsis tetrahit,research,1,23.2,1284,0.3,,0,-0.849999999999966,867.4,1,,4.538,44.5202293395996,12.8
170316704,170316704,8.113746,53.1627849722,4.0646778547,Galeopsis tetrahit,needs_id,1,22,1270,0.305999994277954,,0,-0.349999999999966,793.3,3,,5.297,65.0323333740234,15.9
163349343,163349343,11.414281,49.766401,0.668293882500002,Galeopsis tetrahit,needs_id,1,25.7,1267.1,0.294000005722046,,0,-3.24999999999994,858.9,25,83,4.271,73.6928558349609,12.4
158180794,158180794,8.264995,53.183951,4.0858438825,Galeopsis tetrahit,needs_id,1,22.1,1277.9,0.303999996185303,,0,-0.349999999999966,795.2,1,,5.615,60.1150283813477,15.7
158176391,158176391,8.2650319722,53.183934,4.0858268825,Galeopsis tetrahit,needs_id,1,22.1,1277.9,0.303999996185303,,0,-0.349999999999966,795.2,1,,5.615,60.1150283813477,15.7
146267630,146267630,10.6236656298,51.6994680635,2.601360946,Galeopsis tetrahit,needs_id,1,23.7,1116,0.292000007629395,,0,-4.34999999999997,670.4,50,127,2.675,69.5939788818359,16.1
142166339,142166339,13.1264811904,47.1659326384,-1.9321744791,Galeopsis tetrahit,needs_id,1,28,901.5,0.317000007629395,,0,-10.05,616.9,73,139,3.087,108.788146972656,35.1
142165698,142165698,13.1257945449,47.1612640853,-1.9368430322,Galeopsis tetrahit,needs_id,1,28,901.5,0.317000007629395,2.75341606140137,0,-10.05,616.9,73,139,3.087,108.788146972656,35.1
299492213,299492213,8.0339277778,53.1654944444,4.0673873269,Lapsana communis,needs_id,1,22,1272.9,0.305999994277954,,0,-0.349999999999966,792.4,15,,5.836,58.9009819030762,16
286990034,286990034,3.7044138889,51.0454944444,1.9473873269,Alliaria petiolata,research,1,21.2,1241.3,0.326999998092651,4.5,0,0.950000000000045,822.9,0,,3.668,37.0527153015137,13.8
284746559,284746559,2.5912194444,51.0872527778,1.9891456603,Alliaria petiolata,research,1,18.2,1205.2,0.277999997138977,4.2000002861023,0,2.35000000000002,771.7,10,,4.917,49.7921142578125,16
284746550,284746550,2.5917972222,51.08645,1.9883428825,Alliaria petiolata,research,1,18.2,1206.9,0.277999997138977,2.76861357688904,0,2.35000000000002,770.7,9,,4.603,55.6261978149414,15.9
279878675,279878675,4.6087083333,52.3854305556,3.2873234381,Alliaria petiolata,research,1,17.3,1365.6,0.221000003814697,4.30000019073486,0,2.15000000000003,736.3,0,,3.997,39.2210998535156,23.9
242819847,242819847,8.2526012069,53.1359210973,4.0378139798,Alliaria petiolata,research,1,22.2,1251.6,0.301999998092651,4.09999990463257,0,-0.349999999999966,805.3,0,,4.739,55.074821472168,15.4
182312463,182312463,-0.605222,46.312606,-2.7855011175,Alliaria petiolata,research,1,22,1244.1,0.353999996185303,2.81383442878723,0,2.85000000000002,1008.4,38,,3.684,53.5431823730469,24.6
146816825,146816825,10.3485165245,51.8044510368,2.7063439193,Alliaria petiolata,research,1,23.4,1116,0.29300000667572,4,0,-4.14999999999998,647,41,125,4.414,57.8046722412109,13.6
317204975,317204975,-8.2308888889,53.9854611111,4.8873539936,Sorbus aucuparia,research,1,15.7,1375.3,0.353999996185303,,0,2.45000000000005,638.3,64,,6.218,43.6597175598145,17.4
315085837,315085837,-7.9514194444,55.0402638889,5.9421567714,Sorbus aucuparia,research,1,12.8,1366.4,0.317000007629395,,0,3.25000000000006,564.3,36,,6.127,115.550598144531,22.7
315072870,315072870,-7.9851444444,55.0221888889,5.9240817714,Sorbus aucuparia,research,1,12.9,1366.4,0.316000008583069,,0,3.15000000000003,532.7,51,,5.673,122.391799926758,23.2
314986791,314986791,-8.3812194444,54.8046166667,5.7065095492,Sorbus aucuparia,research,1,12.9,1393,0.31800000667572,,0,3.55000000000001,589,57,,6.344,94.7228088378906,22.1
313898318,313898318,8.5086038972,51.3056374722,2.2075303547,Sorbus aucuparia,research,1,22.8,1175,0.283999991416931,,0,-3.24999999999994,681.4,57,104,5.088,68.781867980957,12.3
313520302,313520302,-1.69275,51.3886083333,2.2905012158,Sorbus aucuparia,needs_id,1,18.9,1305.1,0.359999990463257,,0,1.15000000000003,699.9,11,,5.047,57.8279914855957,18.9
311534115,311534115,8.681351,50.589627,1.4915198825,Sorbus aucuparia,research,1,24.7,1093.1,0.299000000953674,3.79999995231628,0,-1.64999999999998,908.1,0,31,2.654,37.440315246582,11.5
311087328,311087328,10.3207861111,51.8064944444,2.7083873269,Sorbus aucuparia,research,1,23.4,1124.4,0.294000005722046,,0,-4.04999999999995,648.1,39,125,4.145,60.6568870544434,13.4
306772756,306772756,-0.0454222222,42.6467222222,-6.4513848953,Sorbus aucuparia,needs_id,1,26,1217.8,0.351999998092651,5.5272364616394,0,-4.04999999999995,835.8,87,49,5.424,114.257675170898,23.6
306513958,306513958,0.1071916667,42.6102111111,-6.4878960064,Sorbus aucuparia,research,1,26.3,1200.6,0.351999998092651,4.88518857955933,0,-4.54999999999996,845.4,98,93,3.224,89.9759292602539,23.2
306513561,306513561,0.0995277778,42.6132138889,-6.4848932286,Sorbus aucuparia,research,1,26.3,1141.1,0.351999998092651,4.5452675819397,0,-5.24999999999994,808.8,100,115,2.843,110.089508056641,23.2
306512529,306512529,0.1071916667,42.6102111111,-6.4878960064,Sorbus aucuparia,research,1,26.3,1200.6,0.351999998092651,4.88518857955933,0,-4.54999999999996,845.4,98,93,3.224,89.9759292602539,23.2
306512110,306512110,0.0979916667,42.6131416667,-6.4849654508,Sorbus aucuparia,research,1,26.3,1141.1,0.351999998092651,4.5452675819397,0,-5.24999999999994,808.8,100,115,2.843,110.089508056641,23.2
306509128,306509128,0.0995277778,42.6132138889,-6.4848932286,Sorbus aucuparia,research,1,26.3,1141.1,0.351999998092651,4.5452675819397,0,-5.24999999999994,808.8,100,115,2.843,110.089508056641,23.2
306508078,306508078,0.1071916667,42.6102111111,-6.4878960064,Sorbus aucuparia,research,1,26.3,1200.6,0.351999998092651,4.88518857955933,0,-4.54999999999996,845.4,98,93,3.224,89.9759292602539,23.2
286757062,286757062,8.6149921389,61.1341666944,12.0360595769,Sorbus aucuparia,needs_id,1,27.5,879.1,0.221000003814697,4.30047559738159,0,-9.74999999999994,714.8,110,148,2.883,128.307495117188,24.9
286757059,286757059,8.6187829722,61.1344337222,12.0363266047,Sorbus aucuparia,research,1,27.5,864.4,0.222000002861023,4.73350191116333,0,-9.94999999999999,707.1,110,151,2.617,128.696655273438,25
286756530,286756530,4.7933001111,61.5649566389,12.4668495214,Sorbus aucuparia,research,1,12,1200.6,0.149000000953674,,1,2.35000000000002,522.5,157,,8.248,191.714721679688,31.6
286755201,286755201,5.1110901667,60.6926383889,11.5945312714,Sorbus aucuparia,needs_id,1,14.4,1209.2,0.18400000333786,2.58870649337769,0,0.950000000000045,582.4,41,,6.116,,29.5
286735556,286735556,8.0529795867,58.1529535081,9.0548463906,Sorbus aucuparia,needs_id,1,20,1252.4,0.221000003814697,1.9521050453186,0,-0.949999999999989,757.1,3,,4.701,74.504020690918,30.4
286495423,286495423,9.605243,58.873774,9.7756668825,Sorbus aucuparia,research,1,19.6,1243.7,0.166999995708466,4.3137674331665,1,-1.14999999999998,763,108,56,5.792,66.9936828613281,28.5
286490683,286490683,3.604057,50.871855,1.7737478825,Sorbus aucuparia,needs_id,1,21.3,1249.1,0.332999992370606,,0,0.950000000000045,826.3,10,,4.475,31.7308883666992,12.7
286482485,286482485,11.195043,58.749767,9.6516598825,Sorbus aucuparia,needs_id,1,20.3,1226.4,0.173000001907349,1.70171689987183,0,-1.74999999999994,733.5,91,63,5.68,68.6787185668945,26.2
286481485,286481485,11.194759,58.752341,9.6542338825,Sorbus aucuparia,needs_id,1,20.4,1235,0.173000001907349,1.80080020427704,0,-1.74999999999994,735.1,91,62,6.281,65.9566879272461,26.1
286480316,286480316,11.277955,58.374069,9.2759618825,Sorbus aucuparia,needs_id,1,20.5,1235,0.188999998569489,1.60135293006897,0,-1.64999999999998,729,75,59,6.315,69.8169555664063,22.9
286479424,286479424,11.278153,58.371408,9.2733008825,Sorbus aucuparia,research,1,20.5,1235,0.188999998569489,1.60135293006897,0,-1.64999999999998,729,75,59,6.315,69.8169555664063,22.9
286478140,286478140,11.263409,58.366186,9.2680788825,Sorbus aucuparia,research,1,20.3,1235,0.186000001430511,1.15871345996857,0,-1.54999999999995,730.8,73,58,6.21,69.0374069213867,22.9
286478136,286478136,11.267653,58.374358,9.2762508825,Sorbus aucuparia,research,1,20.3,1226.4,0.187999999523163,1.96632874011993,0,-1.64999999999998,726.2,73,61,6.343,72.8705368041992,22.9
284786361,284786361,11.22441,58.356682,9.2585748825,Sorbus aucuparia,needs_id,1,19.8,1239.8,0.177999997138977,0.453743308782578,0,-1.24999999999994,730.4,77,56,7.833,,23.1
284785859,284785859,11.257517,58.357407,9.2592998825,Sorbus aucuparia,needs_id,1,20.2,1243.7,0.18400000333786,0.585875749588013,0,-1.44999999999999,731.4,73,58,7.033,,22.9
284777578,284777578,11.434641,58.271295,9.1731878825,Sorbus aucuparia,research,1,21.6,1217.6,0.209999990463257,0.557910561561585,0,-2.04999999999995,750.3,62,60,6.678,64.8170623779297,21.2
284777216,284777216,11.498962,58.265291,9.1671838825,Sorbus aucuparia,research,1,21.9,1226.4,0.217000007629395,2.48361444473267,0,-2.24999999999994,749.9,58,71,5.204,,21
284776411,284776411,11.499766,58.268607,9.1704998825,Sorbus aucuparia,needs_id,1,22,1226.4,0.219000005722046,2.52315402030945,0,-2.24999999999994,750.9,58,73,6.409,,21
284776406,284776406,11.493039,58.267758,9.1696508825,Sorbus aucuparia,research,1,22,1226.4,0.219000005722046,1.69720613956451,0,-2.24999999999994,750.9,58,73,6.409,,21
284776399,284776399,11.498883,58.268787,9.1706798825,Sorbus aucuparia,needs_id,1,22,1226.4,0.219000005722046,2.52315402030945,0,-2.24999999999994,750.9,58,73,6.409,,21
284774285,284774285,11.619619,57.9281,8.8299928825,Sorbus aucuparia,needs_id,1,18.8,1252.4,0.150999999046326,,1,-0.849999999999966,712,32,55,7.476,65.6771774291992,23.3
284756652,284756652,11.739252,57.838868,8.7407608825,Sorbus aucuparia,research,1,20.2,1235,0.185000002384186,2.32967162132263,0,-1.64999999999998,722.5,17,61,5.003,60.7819366455078,22.3
284755821,284755821,11.702063,57.837544,8.7394368825,Sorbus aucuparia,needs_id,1,19.8,1243.7,0.175999999046326,2.12500691413879,0,-1.34999999999997,726.7,20,58,6.163,62.7976188659668,22.5
284751928,284751928,6.352925,51.5598555556,2.4617484381,Sorbus aucuparia,needs_id,1,22.3,1217.9,0.308999991416931,,0,0.250000000000057,871.2,17,,5.579,54.9109306335449,12.1
284749695,284749695,12.3335222222,58.3826611111,9.2845539936,Sorbus aucuparia,needs_id,1,24.4,1166.5,0.232999992370605,0.782334208488464,0,-3.84999999999997,760.3,46,112,3.955,37.4628982543945,19.6
284749103,284749103,2.7526694444,51.1597638889,2.0616567714,Sorbus aucuparia,needs_id,1,16.9,1250,0.235999989509583,4.09999990463257,0,2.95000000000005,763.5,6,,6.518,44.2347984313965,16.7
284748018,284748018,2.6034722222,51.0862694444,1.9881623269,Sorbus aucuparia,needs_id,1,18.3,1208.5,0.278999996185303,,0,2.35000000000002,772.6,9,,4.938,43.3815460205078,15.8
282678484,282678484,12.3466555556,58.3768694444,9.2787623269,Sorbus aucuparia,research,1,24.4,1166.5,0.230999994277954,2.91244316101074,0,-3.84999999999997,762,47,112,4.174,40.1020278930664,19.7
282678477,282678477,12.892475,58.5774388889,9.4793317714,Sorbus aucuparia,research,1,23.4,1103.4,0.160000002384186,,0,-3.34999999999997,814.6,96,113,7.533,52.364128112793,22.4
282668172,282668172,11.6600055556,55.9089277778,6.8108206603,Sorbus aucuparia,needs_id,1,20,1008.5,0.200999999046326,2.66885495185852,0,-0.449999999999989,779.5,48,,5.468,59.4163055419922,21.8
282022324,282022324,4.3955111111,51.6780361111,2.5799289936,Sorbus aucuparia,needs_id,1,20.9,1289.6,0.314000010490418,,0,0.850000000000023,809.3,11,,6.827,37.0302848815918,17
282022323,282022323,4.3954777778,51.6780388889,2.5799317714,Sorbus aucuparia,needs_id,1,20.9,1289.6,0.314000010490418,,0,0.850000000000023,809.3,11,,6.827,37.0302848815918,17
282022319,282022319,4.3954027778,51.6780472222,2.5799401047,Sorbus aucuparia,needs_id,1,20.9,1289.6,0.314000010490418,,0,0.850000000000023,809.3,11,,6.827,37.0302848815918,17
282022313,282022313,4.3953916667,51.6770972222,2.5789901047,Sorbus aucuparia,needs_id,1,20.9,1289.6,0.314000010490418,,0,0.850000000000023,809.3,11,,6.827,37.0302848815918,17
272021792,272021792,8.5085498423,51.3055269014,2.2074197839,Sorbus aucuparia,research,1,22.8,1175,0.283999991416931,,0,-3.24999999999994,681.4,57,104,5.088,68.781867980957,12.3
253753844,253753844,10.6237861111,47.5779916667,-1.5201154508,Sorbus aucuparia,research,1,28.4,1158,0.33199999332428,,0,-7.64999999999998,739.8,26,115,2.782,45.3050422668457,30.7
252373894,252373894,8.2126313997,53.168854,4.0707468825,Sorbus aucuparia,needs_id,1,22.1,1272.3,0.304999995231628,1.79863715171814,0,-0.349999999999966,794.5,0,,3.948,58.9069404602051,15.7
243756418,243756418,8.2375450811,53.1846777453,4.0865706278,Sorbus aucuparia,research,1,22.1,1284,0.304999995231628,2.90516543388367,0,-0.449999999999989,789.1,0,,4.67,57.6492881774902,15.8
243753952,243753952,8.2065228542,53.1535718615,4.055464744,Sorbus aucuparia,research,1,22.1,1260.9,0.303999996185303,4.2000002861023,0,-0.349999999999966,798.7,0,,3.861,59.0797004699707,15.6
243323235,243323235,8.2519014847,53.1208623625,4.022755245,Sorbus aucuparia,needs_id,1,22.2,1243.8,0.300999999046326,4.09999990463257,0,-0.349999999999966,808,0,,4.138,51.43896484375,15.3
241609703,241609703,8.2345634007,53.1621566927,4.0640495752,Sorbus aucuparia,research,1,22.1,1269.2,0.304999995231628,1.9345006942749,0,-0.349999999999966,795.1,0,,4.075,57.1196327209473,15.6
241601366,241601366,8.2379928122,53.1695666718,4.0714595543,Sorbus aucuparia,research,1,22,1274.6,0.304999995231628,4.09999990463257,0,-0.349999999999966,793.3,1,,4.582,58.2649726867676,15.7
235087847,235087847,7.9442583333,52.9185083333,3.8204012158,Sorbus aucuparia,needs_id,1,22.1,1246,0.301999998092651,1.5685670375824,0,-0.249999999999943,810.4,36,,5.408,56.2691459655762,15.3
224851753,224851753,10.0728706997,53.6173726,4.5192654825,Sorbus aucuparia,research,1,22.9,1256.6,0.289000010490418,2.9512255191803,0,-1.04999999999995,814.9,0,,3.193,65.9551696777344,15.4
222615101,222615101,8.157238,53.148181,4.0500738825,Sorbus aucuparia,research,1,22.1,1258.8,0.303999996185303,4.5,0,-0.349999999999966,800,0,,4.572,55.8975105285645,15.7
215962853,215962853,8.992543,49.6570928,0.558985682500001,Sorbus aucuparia,research,1,25.4,1303.3,0.291000008583069,4.30000019073486,0,-1.94999999999999,934.3,45,37,2.94,46.7788696289063,10.6
215740589,215740589,11.6291616709,48.0995633326,-0.998543784900001,Sorbus aucuparia,research,1,26.6,1304.7,0.322000002861023,4.40000009536743,0,-4.04999999999995,846.8,0,75,2.987,40.2654647827148,31.7
215467576,215467576,11.0203857,51.7286667997,2.6305596822,Sorbus aucuparia,research,1,24,1042.2,0.295000004768372,,0,-3.64999999999998,749.3,58,97,4.972,102.210327148438,13.5
